N,136,,,*,4,1,CAS,0,31,30.7,+,61,30,33,11.5,,,,1.5,,,II2p,,"OCL 295",,,,,,,,,,
N,137,,,*,1,1,PSC,0,30,58.1,+,10,12,31,13.7,12.8,0.9,13.2,1.2,1.2,,S0,1888,"UGC 309","MCG 2-2-17","CGCG 434-19","KARA 25",,,,,,,
N,138,,,*,1,1,PSC,0,30,59.2,+,5,9,35,14.6,13.7,0.9,13.3,1.3,0.6,175,Sa,1889,"UGC 308","MCG 1-2-16","CGCG 409-23",,,,,,,,
N,139,,,*,1,1,PSC,0,31,6.5,+,5,4,42,15.2,14.4,0.8,13.3,0.8,0.5,171,SBab,1900,"CGCG 409-22",,,,,,,,,,
N,140,,,*,1,1,AND,0,31,20.4,+,30,47,31,13.9,13.2,0.7,13.8,1.5,1.2,54,Scd,1916,"UGC 311","MCG 5-2-21","CGCG 500-38","IRAS 00287+3031",,,,,,,
N,141,,,*,1,1,PSC,0,31,17.6,+,5,10,46,15.4,14.5,0.9,13.6,0.8,0.6,90,S/P,1918,"CGCG 409-27",,,,,,,,,,
N,142,,,*,1,1,CET,0,31,7.9,-,22,37,10,14.6,13.8,0.8,13.2,1.1,0.6,101,SBb,1901,"ESO 473-21","MCG -4-2-14","AM 0028-225","IRAS 00286-2253",,,,,,,
N,143,,,*,1,1,CET,0,31,15.5,-,22,33,36,15.2,14.4,0.8,13,1,0.2,20,SBb,1911,"ESO 473-22","MCG -4-2-15","AM 0028-225",,,,,,,,
N,144,,,*,1,1,CET,0,31,20.7,-,22,38,46,14.5,13.8,0.7,13.1,0.8,0.8,,Sc,1917,"ESO 473-23","MCG -4-2-16","AM 0028-225",,,,,,,,
N,145,,,*,1,1,CET,0,31,45.6,-,5,9,14,13.2,12.7,0.5,13.5,1.8,1.5,57,SBdm,1941,"MCG -1-2-27","Arp 19","IRAS 00292-0525",,,,,,,,
N,146,,,*,4,,CAS,0,33,3,+,63,18,6,,9.1,,,5,,,IV3p,,"OCL 299",,,,,,,,,,
N,147,,,*,1,1,CAS,0,33,11.7,+,48,30,26,10.5,9.5,1,14.5,13.2,7.8,25,E5/P,2004,"UGC 326","MCG 8-2-5","DDO 3","CGCG 550-6",,,,,,,
N,148,,,*,1,1,SCL,0,34,15.4,-,31,47,10,13.1,12.2,0.9,12.5,2,0.8,90,S0,2053,"ESO 410-20","MCG -5-2-17","AM 0031-320",,,,,,,,
N,149,,,*,1,1,AND,0,33,50.2,+,30,43,25,14.7,13.7,1,13.4,1.2,0.7,155,S0,2028,"UGC 332","MCG 5-2-24","CGCG 500-44",,,,,,,,
N,150,,,*,1,1,SCL,0,34,15.7,-,27,48,18,12,11.4,0.6,13.3,3.9,1.9,118,SBb,2052,"ESO 410-19","MCG -5-2-18","UGCA 7","AM 0031-280","IRAS 00317-2804",,,,,,
N,151,,,*,1,1,CET,0,34,2.8,-,9,42,18,12.3,11.6,0.7,13.4,3.8,1.6,75,SBbc,2035,"NGC 153","MCG -2-2-54","IRAS 00315-0958",,,,,,,,
N,152,,,*,4,,TUC,0,32,56.9,-,73,6,58,11.9,,,,1.7,,,OCL,,"ESO 28-SC24","in SMC",,,,,,,,,
N,153,,,*,7,1,CET,0,34,2.8,-,9,42,18,12.3,11.6,0.7,13.4,3.8,1.6,75,SBbc,2035,"NGC 151","MCG -2-2-54","IRAS 00315-0958",,,,,,,,
N,154,,,*,1,1,CET,0,34,19.4,-,12,39,21,15,14,1,14.1,1.1,0.9,80,E?,2058,"MCG -2-2-53","NPM1G -12.0023",,,,,,,,,
N,155,,,*,1,1,CET,0,34,40,-,10,45,58,14.3,13.3,1,14,1.7,1.3,175,S0,2076,"MCG -2-2-55","NPM1G -11.0022",,,,,,,,,
N,156,,,*,9,1,CET,0,34,35.8,-,8,20,22,,,,,,,,*2,,,,,,,,,,,,
N,157,,,*,1,1,CET,0,34,46.4,-,8,23,46,11,10.4,0.6,12.9,3.5,2.4,36,SBbc,2081,"MCG -2-2-56",,,,,,,,,,
N,158,,,*,9,1,CET,0,35,5.5,-,8,20,42,,,,,,,,*2,,,,,,,,,,,,
N,159,,,*,1,1,PHE,0,34,35.4,-,55,47,23,14.6,13.7,0.9,13.1,1.4,0.4,95,SB0-a,2073,"ESO 150-11",,,,,,,,,,
N,160,,,*,1,1,AND,0,36,4.1,+,23,57,29,13.6,12.7,0.9,14.3,2.3,1.2,45,S0-a,2154,"UGC 356","MCG 4-2-33","CGCG 479-43","near SAO 74134",,,,,,,
N,161,,,*,1,1,CET,0,35,33.9,-,2,50,54,14.4,13.4,1,13.3,1.3,0.8,27,S0,2131,"MCG -1-2-36","NPM1G -03.0032",,,,,,,,,
N,162,,,*,9,1,AND,0,36,9.2,+,23,57,44,15,,,,,,,*,,,,,,,,,,,,
N,163,,,*,1,1,CET,0,35,59.7,-,10,7,17,13.6,12.7,0.9,13.4,1.6,1.2,85,E3,2149,"MCG -2-2-66","NPM1G -10.0017",,,,,,,,,
N,164,,,*,1,1,PSC,0,36,32.9,+,2,45,0,16.6,15.8,0.8,13.7,0.4,0.4,,S,2181,"MCG 0-2-89",,,,,,,,,,
N,165,,,*,1,1,CET,0,36,28.9,-,10,6,23,13.9,13.1,0.8,13.7,1.6,1.3,77,SBbc,2182,"MCG -2-2-69","IRAS 00339-1022",,,,,,,,,
N,166,,,*,1,1,CET,0,35,48.8,-,13,36,38,15.2,14.3,0.9,12.7,0.9,0.3,145,Sa,2143,"MCG -2-2-63",,,,,,,,,,
N,167,,,*,1,1,CET,0,35,22.9,-,23,22,29,14.4,13.7,0.7,13.2,1,0.7,171,SBc,2122,"ESO 473-29","MCG -4-2-22","IRAS 00328-2339",,,,,,,,
N,168,,,*,1,1,CET,0,36,38.6,-,22,35,37,14.9,14,0.9,12.8,1.2,0.3,26,S0-a,2192,"ESO 474-4","MCG -4-2-26","AM 0034-225","IRAS 00341-2251",,,,,,,
N,169,,,*,1,1,AND,0,36,51.7,+,23,59,29,13.2,12.4,0.8,12.7,2.6,0.6,88,Sb,2202,"UGC 365","MCG 4-2-35","CGCG 479-44","IRAS 00342+2342","KCPG 13B","Arp 282",,,,,
N,170,,,*,1,1,CET,0,36,45.9,+,1,53,11,15.4,14.4,1,12.4,0.4,0.3,79,E-S0,2195,"MCG 0-2-91","CGCG 383-42",,,,,,,,,
N,171,,,*,1,1,CET,0,37,21.5,-,19,56,4,12.9,12.2,0.7,13.5,2.1,1.9,,SBab,2232,"NGC 175","ESO 540-6","MCG -3-2-24","VV 791A","IRAS 00348-2012",,,,,,
N,172,,,*,1,1,CET,0,37,13.6,-,22,35,12,14,13.4,0.6,12.9,2,0.3,12,SBbc,2228,"ESO 474-5","MCG -4-2-27","AM 0034-225","IRAS 00348-2251",,,,,,,
N,173,,,*,1,1,CET,0,37,12.4,+,1,56,32,13.7,13,0.7,15.2,3.2,2.6,90,Sc,2223,"UGC 369","MCG 0-2-92","CGCG 383-43","IRAS 00346+0140",,,,,,,
N,174,,,*,1,1,SCL,0,36,58.8,-,29,28,40,13.8,12.9,0.9,12.6,1.4,0.6,152,SB0-a,2206,"ESO 411-1","MCG -5-2-28","AM 0034-294","IRAS 00345-2945",,,,,,,
N,175,,,*,7,1,CET,0,37,21.5,-,19,56,4,12.9,12.2,0.7,13.5,2.1,1.9,,SBab,2232,"NGC 171","ESO 540-6","MCG -3-2-24","VV 791A","IRAS 00348-2012",,,,,,
N,176,,,*,4,,TUC,0,35,58.8,-,73,9,58,,12.7,,,1,,,OCL,,"ESO 29-SC2","in SMC",,,,,,,,,
N,177,,,*,1,1,CET,0,37,34.3,-,22,32,57,14.1,13.3,0.8,13.3,2.2,0.5,11,Sab,2241,"ESO 474-6","MCG -4-2-28","AM 0035-224",,,,,,,,
N,178,,,*,1,1,CET,0,39,8.4,-,14,10,20,13.1,12.6,0.5,13.2,2.1,0.9,178,Sb/P,2349,"IC 39","MCG -2-2-78","8ZW 34","IRAS 00366-1426",,,,,,,
N,179,,,*,1,1,CET,0,37,46.3,-,17,51,0,14.2,13.3,0.9,12.8,0.9,0.7,113,E-S0,2253,"ESO 540-7","MCG -3-2-26",,,,,,,,,
N,180,,,*,1,1,PSC,0,37,57.7,+,8,38,5,13.7,12.9,0.8,13.7,1.9,1.3,160,SBbc,2268,"UGC 380","MCG 1-2-39","CGCG 409-50","IRAS 00353+0821",,,,,,,
N,181,,,*,1,1,AND,0,38,23.3,+,29,28,24,15.8,14.9,0.9,12.6,0.7,0.2,147,S?,2287,"MCG 5-2-32","CGCG 500-55",,,,,,,,,
N,182,,,*,1,1,PSC,0,38,12.4,+,2,43,43,13.3,12.4,0.9,13.6,1.9,1.6,75,SBa,2279,"UGC 382","MCG 0-2-95","CGCG 383-45",,,,,,,,
N,183,,,*,1,1,AND,0,38,29.3,+,29,30,42,13.7,12.7,1,14.1,1.7,1.1,130,E4,2298,"UGC 387","MCG 5-2-35","CGCG 500-57",,,,,,,,
N,184,,,*,1,1,AND,0,38,35.8,+,29,26,51,15.7,14.7,1,12.4,0.7,0.2,5,S0,2309,"CGCG 500-59",,,,,,,,,,
N,185,,,*,1,1,CAS,0,38,57.6,+,48,20,14,10.1,9.2,0.9,14.4,8,7,35,E3,2329,"UGC 396","MCG 8-2-10","CGCG 550-9","IRAS 00362+4803",,,,,,,
N,186,,,*,1,1,PSC,0,38,25.2,+,3,9,58,14.3,13.4,0.9,13.4,1.4,0.8,23,SB0-a,2291,"UGC 390","MCG 0-2-98","CGCG 383-47",,,,,,,,
N,187,,,*,1,1,CET,0,39,30.2,-,14,39,23,13.9,13.2,0.7,12.6,1.3,0.5,148,Sc,2380,"MCG -3-2-34","IRAS 00369-1455",,,,,,,,,
N,188,,,*,4,1,CEP,0,47,30,+,85,15,30,,8.1,,,15,,,II2r,,"OCL 309",,,,,,,,,,
N,189,,,*,4,1,CAS,0,39,35.6,+,61,5,42,,8.8,,,5,,,III2p,,"OCL 301",,,,,,,,,,
N,190,,,*,1,1,PSC,0,38,54.7,+,7,3,44,14.8,14,0.8,13.4,0.9,0.8,135,Sab,2324,"UGC 397","MCG 1-2-41","CGCG 409-51","DRCG 2-62","3ZW 10","HCG 5A",,,,,
N,190,A,,,1,1,PSC,0,38,54.6,+,7,3,23,15.8,14.8,1,13.8,0.6,0.6,,E0,2325,"MCG 1-2-42","CGCG 409-51","3ZW 10","HCG 5B","IRAS 00241+3125",,,,,,
N,191,,,*,1,1,CET,0,38,59.2,-,9,0,10,13.2,12.5,0.7,12.8,1.4,1.2,128,SBc/P,2331,"MCG -2-2-77","Arp 127",,,,,,,,,
N,191,A,,,8,1,CET,0,39,0.1,-,9,0,54,15,14,1,12.9,0.7,0.6,143,S0,2332,"IC 1563","MCG -2-2-76","Arp 127",,,,,,,,
N,192,,,*,1,1,CET,0,39,13.5,+,0,51,51,13.4,12.6,0.8,13,1.9,0.9,167,SBa,2352,"UGC 401","MCG 0-2-104","CGCG 383-51","HCG 7A","IRAS 00366+0035",,,,,,
N,193,,,*,1,1,PSC,0,39,18.5,+,3,19,52,13.3,12.3,1,12.7,1.4,1.2,55,E/SB0,2359,"UGC 408","MCG 0-2-103","CGCG 383-55",,,,,,,,
N,194,,,*,1,1,PSC,0,39,18.3,+,3,2,15,13.2,12.2,1,13,1.6,1.4,30,E1,2362,"UGC 407","MCG 0-2-105","CGCG 383-54",,,,,,,,
N,195,,,*,1,1,CET,0,39,35.7,-,9,11,39,14.6,13.7,0.9,13.6,1.2,0.9,45,SBa,2391,"MCG -2-2-79","NPM1G -09.0025","IRAS 00370-0928",,,,,,,,
N,196,,,*,1,1,CET,0,39,17.8,+,0,54,47,13.8,12.9,0.9,12.8,1.3,0.8,3,SB0,2357,"UGC 405","MCG 0-2-110","CGCG 383-53","VV 433","HCG 7B",,,,,,
N,197,,,*,1,1,CET,0,39,18.7,+,0,53,33,14.8,14.1,0.7,14,0.7,0.7,,S0,2365,"UGC 406","MCG 0-2-107","CGCG 383-53","HCG 7D","NPM1G +00.0016",,,,,,
N,198,,,*,1,1,PSC,0,39,22.9,+,2,47,54,13.9,13.2,0.7,13.4,1.2,1.2,,Sc,2371,"UGC 414","MCG 0-2-109","CGCG 383-57","IRAS 00367+0231",,,,,,,
N,199,,,*,1,1,PSC,0,39,33.1,+,3,8,17,14.6,13.6,1,13.3,1.2,0.7,160,S0,2382,"UGC 415","MCG 0-2-111","CGCG 383-58",,,,,,,,
N,200,,,*,1,1,PSC,0,39,34.7,+,2,53,13,13.5,12.6,0.9,13.1,1.7,1,161,SBbc,2387,"UGC 420","MCG 0-2-112","CGCG 383-60","IRAS 00370+0236",,,,,,,
N,201,,,*,1,1,CET,0,39,34.9,+,0,51,37,13.6,12.9,0.7,13.8,1.8,1.5,155,SBc,2388,"UGC 419","MCG 0-2-115","CGCG 383-59","HCG 7C","IRAS 00370+0035",,,,,,
N,202,,,*,1,1,PSC,0,39,39.7,+,3,32,8,15.2,14.3,0.9,13.2,0.9,0.3,153,S0-a,2394,"UGC 421","MCG 0-2-113","CGCG 383-62",,,,,,,,
N,203,,,*,1,1,PSC,0,39,39.5,+,3,26,33,15,14,1,12.4,0.9,0.3,85,S0,2393,"NGC 211","MCG 0-2-114","CGCG 383-61",,,,,,,,
N,204,,,*,1,1,PSC,0,39,44.2,+,3,18,0,13.8,12.9,0.9,13.1,1.2,1.1,30,S0,2397,"UGC 423","MCG 0-2-116","CGCG 383-63",,,,,,,,
N,205,,,*,1,1,AND,0,40,22.1,+,41,41,7,8.9,8.1,0.8,14,19.5,11.5,170,E5,2429,"M 110","UGC 426","MCG 7-2-14","CGCG 535-14","IRAS 00376+4124",,,,,,
N,206,,,*,6,1,AND,0,40,32.3,+,40,44,18,,,,,4.2,,,GxyP,,"part of M 31",,,,,,,,,,
N,207,,,*,1,1,CET,0,39,40.7,-,14,14,11,14.6,13.7,0.9,12.4,0.9,0.4,85,Sa,2395,"MCG -3-2-35","IRAS 00371-1430",,,,,,,,,
N,208,,,*,1,1,PSC,0,40,17.4,+,2,45,21,15.2,14.3,0.9,13.3,0.7,0.7,,Sa,2420,"MCG 0-2-118","CGCG 383-64",,,,,,,,,
N,209,,,*,1,1,CET,0,39,3.5,-,18,36,30,13.9,12.9,1,13,1.1,1.1,,E-S0,2338,"ESO 540-8","MCG -3-2-31","NPM1G -18.0019",,,,,,,,
N,210,,,*,1,1,CET,0,40,34.8,-,13,52,21,11.6,10.9,0.7,13.8,5,3.3,160,SBb,2437,"MCG -2-2-81","IRAS 00380-1408",,,,,,,,,
N,211,,,*,7,1,PSC,0,39,39.5,+,3,26,33,15,14,1,12.4,0.9,0.3,85,S0,2393,"NGC 203","MCG 0-2-114","CGCG 383-61",,,,,,,,
N,212,,,*,1,1,PHE,0,40,13.4,-,56,9,9,14.3,13.3,1,13.1,1,0.9,131,E-S0,2417,"ESO 150-18","AM 0038-562",,,,,,,,,
N,213,,,*,1,1,PSC,0,41,9.9,+,16,28,11,14.4,13.5,0.9,14,1.5,1.2,102,SBa,2469,"UGC 436","MCG 3-2-23","CGCG 457-26",,,,,,,,
N,214,,,*,1,1,AND,0,41,28,+,25,29,58,13,12.3,0.7,13.1,1.9,1.5,35,SBc,2479,"UGC 438","MCG 4-2-44","CGCG 479-59","IRAS 00387+2513",,,,,,,
N,215,,,*,1,1,PHE,0,40,48.9,-,56,12,51,14,13,1,12.8,1.1,0.9,120,E-S0,2451,"ESO 150-19","AM 0038-562",,,,,,,,,
N,216,,,*,1,1,CET,0,41,27.1,-,21,2,43,13.7,13.2,0.5,13.5,2,0.7,27,S0,2478,"ESO 540-15","MCG -4-2-35","HARO 13",,,,,,,,
N,217,,,*,1,1,CET,0,41,33.9,-,10,1,18,13.3,12.4,0.9,12.8,2.7,0.6,115,S0-a,2482,"MCG -2-2-85","IRAS 00390-1017",,,,,,,,,
N,218,,,*,1,1,AND,0,46,32,+,36,19,32,13.5,12.6,0.9,13.3,1.5,1.2,20,Sc,2720,"UGC 480","MCG 6-2-16","CGCG 519-21","VV 527","KCPG 16A","IRAS 00438+3603",,,,,
N,219,,,*,1,1,CET,0,42,11.3,+,0,54,16,15.3,14.3,1,12.8,0.5,0.4,170,E2,2522,"MCG 0-2-128","CGCG 383-73",,,,,,,,,
N,220,,,*,4,,TUC,0,40,30,-,73,24,15,,12.4,,,0.8,,,OCL,,"ESO 29-SC3","in SMC",,,,,,,,,
N,221,,,*,1,1,AND,0,42,41.8,+,40,51,57,9,8.1,0.9,12.5,8.5,6.5,179,E2,2555,"M 32","UGC 452","MCG 7-2-15","IRAS 00399+4035","ARAK 12","Arp 168","CGCG 535-16",,,,
N,222,,,*,4,,TUC,0,40,43.7,-,73,23,9,,12.2,,,0.6,,,OCL,,"ESO 29-SC4","in SMC",,,,,,,,,
N,223,,,*,1,1,CET,0,42,15.9,+,0,50,46,14.1,13.2,0.9,13.2,1.3,0.9,62,S0-a/P,2527,"IC 44","UGC 450","MCG 0-2-129","CGCG 383-74",,,,,,,
N,224,,,*,1,1,AND,0,42,44.3,+,41,16,8,4.4,3.4,1,13.5,189.1,61.7,35,Sb,2557,"M 31","UGC 454","MCG 7-2-16","CGCG 535-17","Andromeda nebula",,,,,,
N,225,,,*,4,1,CAS,0,43,36,+,61,46,0,,7,,,15,,,III1p,,"OCL 305",,,,,,,,,,
N,226,,,*,1,1,AND,0,42,53.9,+,32,34,49,14.4,13.4,1,12.6,0.9,0.6,105,P,2572,"UGC 459","CGCG 500-76","IRAS 00402+3218",,,,,,,,
N,227,,,*,1,1,CET,0,42,36.6,-,1,31,41,13.1,12.2,0.9,12.8,1.5,1.2,155,E-S0,2547,"UGC 456","MCG 0-2-135","CGCG 383-76",,,,,,,,
N,228,,,*,1,1,AND,0,42,54.5,+,23,30,12,14.5,13.7,0.8,13.7,1.2,1.1,126,SBab,2563,"UGC 458","MCG 4-2-48","CGCG 479-62","IRAS 00401+2313",,,,,,,
N,229,,,*,1,1,AND,0,43,4.7,+,23,30,34,15,14.1,0.9,13,1,0.4,96,S?,2577,"MCG 4-2-49","CGCG 479-64",,,,,,,,,
N,230,,,*,1,1,CET,0,42,27,-,23,37,44,15.4,14.5,0.9,12.8,1.1,0.2,44,Sa,2539,"ESO 474-14","MCG -4-2-37","AM 0040-234","IRAS 00399-2354",,,,,,,
N,231,,,*,4,,TUC,0,41,6.4,-,73,21,9,,12.7,,,0.8,,,OCL,,"ESO 29-SC5","in SMC",,,,,,,,,
N,232,,,*,1,1,CET,0,42,45.7,-,23,33,42,14.2,13.3,0.9,12.6,0.9,0.8,42,SBa,2559,"ESO 474-15","MCG -4-2-40","VV 830","AM 0040-234","IRAS 00402-2350",,,,,,
N,233,,,*,1,1,AND,0,43,36.5,+,30,35,13,13.4,12.4,1,12.9,1.2,1.2,,E0,2604,"UGC 464","MCG 5-2-41","CGCG 500-78",,,,,,,,
N,234,,,*,1,1,PSC,0,43,32.3,+,14,20,33,13.3,12.6,0.7,13.1,1.5,1.2,54,SBc,2600,"UGC 463","MCG 2-2-28","CGCG 434-32","CGCG 435-1","IRAS 00409+1404",,,,,,
N,235,A,,*,1,1,CET,0,42,52.7,-,23,32,28,14.2,13.2,1,12.9,1.3,0.7,117,S0,2568,"ESO 474-16","MCG -4-2-41","AM 0040-234","PRC D-2",,,,,,,
N,235,B,,,1,1,CET,0,42,53.8,-,23,32,43,14.5,13.5,1,11.4,0.4,0.4,,S0,2570,"ESO 474-17","MCG -4-2-42","AM 0040-234",,,,,,,,
N,236,,,*,1,1,PSC,0,43,27.4,+,2,57,29,14.2,13.5,0.7,13.5,1.2,1,160,Sc,2596,"UGC 462","MCG 0-3-1","CGCG 383-80","IRAS 00409+0241",,,,,,,
N,237,,,*,1,1,CET,0,43,27.9,-,0,7,31,13.6,13,0.6,13.2,1.6,0.9,175,SBc,2597,"UGC 461","MCG 0-2-136","CGCG 383-79","KARA 33","IRAS 00408-0023",,,,,,
N,238,,,*,1,1,PHE,0,43,25.6,-,50,10,58,13.1,12.5,0.6,13.6,2,1.6,96,SBb,2595,"ESO 194-31","FAIR 663","AM 0041-502",,,,,,,,
N,239,,,*,1,1,CET,0,44,37.5,-,3,45,36,14.1,13.3,0.8,12.4,1,0.5,28,Sab,2642,"MCG -1-3-7","IRAS 00420-0401",,,,,,,,,
N,240,,,*,1,1,PSC,0,45,1.9,+,6,6,46,14.6,13.7,0.9,14,1.2,1.2,,S0-a,2653,"UGC 473","MCG 1-3-1","CGCG 410-3",,,,,,,,
N,241,,,*,7,,TUC,0,43,33.2,-,73,26,33,12.1,,,,0.9,,,OCL,,"NGC 242","ESO 29-SC6","in SMC",,,,,,,,
N,242,,,*,4,,TUC,0,43,33.2,-,73,26,33,12.1,,,,0.9,,,OCL,,"NGC 241","ESO 29-SC6","in SMC",,,,,,,,
N,243,,,*,1,1,AND,0,46,0.7,+,29,57,35,14.6,13.7,0.9,12.4,0.9,0.4,149,S?,2687,"MCG 5-2-43","CGCG 500-82","CGCG 501-1",,,,,,,,
N,244,,,*,1,1,CET,0,45,46.5,-,15,35,50,13.9,12.9,1,13,1.2,1,50,S0,2675,"MCG -3-3-3","UGCA 10","VV 728","HARO 14",,,,,,,
N,245,,,*,1,1,CET,0,46,5.5,-,1,43,24,13.1,12.3,0.8,12.5,1.3,1.1,145,Sb,2691,"UGC 476","MCG 0-3-5","MK 555","IRAS 00435-0159","UM 274","CGCG 384-4",,,,,
N,246,,,*,3,1,CET,0,47,3.3,-,11,52,17,8,10.9,,,4.08,,,PN,,"PK 118-74.1",CS=11.9,,,,,,,,,
N,247,,,*,1,1,CET,0,47,8.3,-,20,45,36,9.7,9.1,0.6,14.4,19.2,5.5,172,SBcd,2758,"ESO 540-22","MCG -4-3-5","UGCA 11","IRAS 00446-2101",,,,,,,
N,248,,,*,2,,TUC,0,45,24,-,73,22,49,,,,,1,,,EN,,"ESO 29-EN8","in SMC",,,,,,,,,
N,249,,,*,2,,TUC,0,45,31.8,-,73,4,49,13.8,,,,2,,,EN,,"ESO 29-EN9","in SMC",,,,,,,,,
N,250,,,*,1,1,PSC,0,47,16,+,7,54,36,14.7,13.8,0.9,13.2,1.1,0.6,153,S0-a,2765,"UGC 487","MCG 1-3-2","CGCG 410-5","IRAS 00446+0738",,,,,,,
N,251,,,*,1,1,PSC,0,47,53.9,+,19,35,49,13.9,13.2,0.7,14.6,2.4,1.9,96,Sc,2806,"UGC 490","MCG 3-3-3","CGCG 458-5","KCPG 15B",,,,,,,
N,252,,,*,1,1,AND,0,48,1.7,+,27,37,24,13.3,12.4,0.9,12.8,1.4,1,80,S0-a,2819,"UGC 491","MCG 4-3-4","CGCG 480-7","IRAS 00453+2721",,,,,,,
N,253,,,*,1,1,SCL,0,47,33.1,-,25,17,15,8,7.2,0.8,12.7,29,6.8,52,SBc,2789,"ESO 474-29","MCG -4-3-9","UGCA 13","Sculptor galaxy, Silver Dollar",,,,,,,
N,254,,,*,1,1,SCL,0,47,27.5,-,31,25,19,12.6,11.7,0.9,13.1,2.6,1.7,137,SB0,2778,"ESO 411-15","MCG -5-3-5","AM 0045-314",,,,,,,,
N,255,,,*,1,1,CET,0,47,47.3,-,11,28,6,12.4,11.9,0.5,13.9,3.1,2.7,15,SBbc,2802,"MCG -2-3-17","IRAS 00452-1144",,,,,,,,,
N,256,,,*,4,,TUC,0,45,53.3,-,73,30,25,,12.7,,,0.6,,,OCL,,"ESO 29-SC11","in SMC",,,,,,,,,
N,257,,,*,1,1,PSC,0,48,1.6,+,8,17,48,13.3,12.6,0.7,13.4,1.9,1.3,105,Sc,2818,"UGC 493","MCG 1-3-3","CGCG 410-6","IRAS 00454+0801",,,,,,,
N,258,,,*,1,1,AND,0,48,12.8,+,27,39,28,15,14.2,0.8,12.3,0.5,0.4,108,Sb,2829,"MCG 4-3-5","NPM1G +27.0034",,,,,,,,,
N,259,,,*,1,1,CET,0,48,3.2,-,2,46,33,13.6,12.8,0.8,13.3,2.9,0.6,139,Sbc,2820,"MCG -1-3-15","IRAS 00455-0302",,,,,,,,,
N,260,,,*,1,1,AND,0,48,34.9,+,27,41,31,14.2,13.5,0.7,12.9,0.8,0.8,,Sc/P,2844,"UGC 497","MCG 4-3-6","CGCG 480-9","IRAS 00458+2725",,,,,,,
N,261,,,*,2,,TUC,0,46,27.9,-,73,6,14,13,,,,1.9,,,EN,,"ESO 29-EN12","in SMC",,,,,,,,,
N,262,,,*,1,1,AND,0,48,47.1,+,31,57,27,13.9,13.1,0.8,13.1,1.1,1.1,,S0-a,2855,"UGC 499","MCG 5-3-8","MK 348","IRAS 00461+3141","CGCG 501-20","NPM1G +31.0015",,,,,
N,263,,,*,1,1,CET,0,48,48.4,-,13,6,26,15.1,14.3,0.8,12.5,0.7,0.3,45,Sbc,2856,"MCG -2-3-21",,,,,,,,,,
N,264,,,*,1,1,SCL,0,48,20.9,-,38,14,4,14.5,13.5,1,12.4,1.1,0.3,113,S0,2831,"ESO 295-6","MCG -7-2-16",,,,,,,,,
N,265,,,*,4,,TUC,0,47,11.1,-,73,28,38,,12.2,,,1,,,OCL,,"ESO 29-SC14","in SMC",,,,,,,,,
N,266,,,*,1,1,PSC,0,49,47.8,+,32,16,39,12.5,11.6,0.9,13.8,3,2.9,99,SBab,2901,"UGC 508","MCG 5-3-9","CGCG 501-22","IRAS 00471+3200",,,,,,,
N,267,,,*,4,,TUC,0,48,2.9,-,73,16,27,,,,,2.5,,,OCL,,"ESO 29-SC15","in SMC",,,,,,,,,
N,268,,,*,1,1,CET,0,50,9.4,-,5,11,38,13.6,13.1,0.5,13.6,1.6,1.1,75,SBbc,2927,"MCG -1-3-17","IRAS 00476-0527",,,,,,,,,
N,269,,,*,4,,TUC,0,48,21,-,73,31,54,,13.3,,,0.6,,,OCL,,"ESO 29-SC16","in SMC",,,,,,,,,
N,270,,,*,1,1,CET,0,50,32.4,-,8,39,6,13.8,12.9,0.9,13.6,1.7,1.2,25,S0-a,2938,"MCG -2-3-27",,,,,,,,,,
N,271,,,*,1,1,CET,0,50,41.9,-,1,54,38,12.8,12,0.8,13.2,2.2,1.7,130,SBab,2949,"UGC 519","MCG 0-3-12","CGCG 384-13","IRAS 00481-0210",,,,,,,
N,272,,,*,9,1,AND,0,51,26,+,35,49,18,,8.5,,,5,,,*Grp,,"OCL 312",,,,,,,,,,
N,273,,,*,1,1,CET,0,50,48.4,-,6,53,8,13.9,12.9,1,13.2,2.1,0.6,102,S0,2959,"MCG -1-3-19",,,,,,,,,,
N,274,,,*,1,1,CET,0,51,1.8,-,7,3,24,12.8,11.8,1,12.4,1.4,1.2,25,E/SB0,2980,"MCG -1-3-21","VV 81","Arp 140",,,,,,,,
N,275,,,*,1,1,CET,0,51,4.5,-,7,3,55,13.2,12.5,0.7,13,1.5,1.2,126,SBcd/P,2984,"MCG -1-3-22","VV 81","Arp 140","IRAS 00485-0720",,,,,,,
N,276,,,*,1,1,CET,0,52,6.5,-,22,40,49,15.5,14.7,0.8,13.6,1,0.4,90,SBb,3054,"IC 1591","ESO 474-34","MCG -4-3-21","AM 0049-225","IRAS 00496-2257",,,,,,
N,277,,,*,1,1,CET,0,51,17.2,-,8,35,47,14.7,13.7,1,14.3,1.4,1.2,50,E-S0,2995,"MCG -2-3-28","NPM1G -08.0030",,,,,,,,,
N,278,,,*,1,1,CAS,0,52,4.5,+,47,33,3,11.5,10.8,0.7,12.2,2.1,2,12,SBb,3051,"UGC 528","MCG 8-2-16","CGCG 550-16","IRAS 00492+4716",,,,,,,
N,279,,,*,1,1,CET,0,52,8.9,-,2,13,6,13.6,12.7,0.9,13.2,1.6,1.2,158,S0-a,3055,"UGC 532","MCG 0-3-19A","MK 558","CGCG 384-18","IRAS 00495-0229",,,,,,
